sample_id,record_id,source_dataset,source_row_id,old_status,new_status,content_sha256,prompt_sha256,exact_reason,eval_corpus,matched_eval_id,matched_eval_ids,sample_stratum,sample_priority
69,27df0ab92cfa5ea58ba0fc02ec05c749831803ea7657c9f04515f1c9c2aa6132,frontier_multi_teacher,data/canonical/train-00001-of-00006.parquet#3137,quarantine_exact,quarantine_exact,e09c08f2da0787930ed06784327c600860e45f3aaba441e222f47469be4e404e,d2a9f57e9e73e93d7afcc3c711b8becf687ff4bab76d2cc6f240e1f8703875e9,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:e09c08f2da0787930ed06784327c600860e45f3aaba441e222f47469be4e404e,4907a26d186701b9
70,0ee115c0c3b517267b8aa83ae6c175e577e9cb4041b77114fd9534903e6cebf9,frontier_multi_teacher,data/canonical/train-00001-of-00006.parquet#5872,quarantine_exact,quarantine_exact,51978c8b0040781a7470fd5352883823edae7270ab3c910d155423ddd1c0b881,50a1c2dca4c23ee2f37c872679419ef9037405f7491fe189d4ab171f4818be45,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:51978c8b0040781a7470fd5352883823edae7270ab3c910d155423ddd1c0b881,4ecc076e1f6659d4
71,7a3dd665a3eaffe08e1594dcae22c70f6a91053ae4b30fbe9fb1f3d1eb929e96,frontier_multi_teacher,data/canonical/train-00001-of-00006.parquet#5986,quarantine_exact,quarantine_exact,c9d73aba144558e36d12156c58ccf14318371d61aa3272e715f63600660a21a0,d96ee394ac1bab2b3d53ed66e61dd21e2d0685d5a50ed2a5450a88688650b110,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:c9d73aba144558e36d12156c58ccf14318371d61aa3272e715f63600660a21a0,5cdaa7c881bce412
72,c570423bdc744ca7cd1a37c9165485a1d1beff78933aadae319f80b482e9aec5,frontier_multi_teacher,data/canonical/train-00000-of-00006.parquet#9775,quarantine_exact,quarantine_exact,5f42789e9127c4b9aeee50e1b7f645b4a1f48f97725c1c3f8b7857d4f883f48c,bc4644e3bc012813466976078f9302c306db882e4dc0e0f08f883a919f16867a,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:5f42789e9127c4b9aeee50e1b7f645b4a1f48f97725c1c3f8b7857d4f883f48c,5cfb6fb9ab75da30
73,79fa5bf0db48f797d96b8e70b87ea96ce04485e98fc79736487bacb77d71d9ef,frontier_multi_teacher,data/canonical/validation-00000-of-00001.parquet#2221,quarantine_exact,quarantine_exact,19d636023b9819ab438f34bc98ab6a52bc9ef26ea0b69872a730a1acb496d201,efb9fc7076e9390ae2ab84ec11959fd6e103f0bd09503133b89671626254f6f9,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:19d636023b9819ab438f34bc98ab6a52bc9ef26ea0b69872a730a1acb496d201,6c79f4ac56da62cd
74,d53d1dd8c45836c92747cef79ef8a77a82ff85139038b2e20655c40b3e0d334c,frontier_multi_teacher,data/canonical/train-00004-of-00006.parquet#5336,quarantine_exact,quarantine_exact,622e619d0c2bcc29371311516030b1ded1d0de1fcfe0c55382e8f15238c8e48b,ffb84736d8676b79b8903b79c6a17f355be6ad87e084703c9e9a52cdce0dedb4,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:622e619d0c2bcc29371311516030b1ded1d0de1fcfe0c55382e8f15238c8e48b,6e450571a1f0af8e
75,fcd2d69065d47e508a67a5f18e940bd704f2f35f29f9b7bca0efdc62d0251d08,frontier_multi_teacher,data/canonical/train-00003-of-00006.parquet#4730,quarantine_exact,quarantine_exact,2841c60f404783b379fc93b75267e77e6141962771b482a9f8418110d03b02ca,77e3428b6c26a22229d9003681c0068e62d2a4b1e32bbfc937af4d27a5b8a7e1,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:2841c60f404783b379fc93b75267e77e6141962771b482a9f8418110d03b02ca,7248bdc62a0a97f6
76,ecb232c24d30e968ae09b90c94e952a619a9fb37dbe28e4c27d3bc7d39d416b3,frontier_multi_teacher,data/canonical/validation-00000-of-00001.parquet#743,quarantine_exact,quarantine_exact,d637801f2ff33b530b6ccd3f77828aea441727641d8e626f38231b1b2d14f5a1,6ea0c51f4f1378bc863d882e8e1fa97093495f00258d5dabec631bdd0ba451ac,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:d637801f2ff33b530b6ccd3f77828aea441727641d8e626f38231b1b2d14f5a1,7de4dc84701ca726
77,5dc3084729f5f04991582b810b9eb9e31079b13b86f179f6060f2e32edd57cb8,frontier_multi_teacher,data/canonical/train-00001-of-00006.parquet#75,quarantine_exact,quarantine_exact,4f207c2b456f00c54146b7a5c219446a734e43481735c5b026411a4323685696,681135f3ae65e25b1fd480a850efcc85f07a4e9ee4afcac0c0597a89bf567924,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:4f207c2b456f00c54146b7a5c219446a734e43481735c5b026411a4323685696,81ee757d2bdd4e6d
78,ed8dfe35d532a147a9889ee3bf8f69506f4c6ee480e8e9d7bd2cff201e26c88a,frontier_multi_teacher,data/canonical/train-00002-of-00006.parquet#2186,quarantine_exact,quarantine_exact,d6cefc3f2237059589e4ca1ffe4ba761cbf75bc168e04b845849dd50ed474d5c,4b0a90368bbc0be73a81d6f714da5b0031064f39233555ff3325166760d9e0ec,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:d6cefc3f2237059589e4ca1ffe4ba761cbf75bc168e04b845849dd50ed474d5c,8d59fc18e44b1052
79,91cbf4ba69186b43627dc0b05073ab9412704579f1490ae93008fc53df827132,frontier_multi_teacher,data/canonical/train-00004-of-00006.parquet#4750,quarantine_exact,quarantine_exact,3bbd3ac887f0b555e6ecdf8cba8477887b6fdba44b79921b11e527f6c95847cd,25dc3a72af0f3f05c4597161bddfa39f342fdf14959ed4c7ffae415b1ee29014,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:3bbd3ac887f0b555e6ecdf8cba8477887b6fdba44b79921b11e527f6c95847cd,8f70344a54acfd91
80,44f20a8c6fafee40878d2d7a02b5db3a8b74d43fd963980073ba6777b1c9e4e1,frontier_multi_teacher,data/canonical/train-00004-of-00006.parquet#1414,quarantine_exact,quarantine_exact,8dc4d89b761d120bba79e93e59b6136df46d5abece925dc1d3e9a973e0326161,84c5bedc11da6cbd8fde07bc31d8a525e5a1128ad92e8923dba4a393d74a102c,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:8dc4d89b761d120bba79e93e59b6136df46d5abece925dc1d3e9a973e0326161,92c261cfdfe3f3c3
81,e1a41a5bc76366ad43c6adc441bdbe1353e40732e7b33967801270b02f306098,frontier_multi_teacher,data/canonical/train-00001-of-00006.parquet#7930,quarantine_exact,quarantine_exact,e236f4565d4e46f584089fd97ed072b17a0327c89da999cdd69f0a7c39b8697a,2d2faf8f35725f44802ba8ce89bf58bea73385130f41b10f97eda576feab67df,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:e236f4565d4e46f584089fd97ed072b17a0327c89da999cdd69f0a7c39b8697a,9972b6481259704d
82,c0e85433e35eb6a6fa7ef7d97835d53654a81d0203efc5b571b40fee7a9cb9ca,frontier_multi_teacher,data/canonical/test-00000-of-00001.parquet#48,quarantine_exact,quarantine_exact,6a67ab3600aba440a172d67f5052b3d23529afb31cf4b4d2c67f68ef8892e855,b0ccc89e435a9051f072360fb980502a5ca2c3c039b51837e2df934e11cd4a52,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:6a67ab3600aba440a172d67f5052b3d23529afb31cf4b4d2c67f68ef8892e855,9b216fcce24702e7
83,9776979e0666ab1b3af2e9bd3adc07c49200ab75265247cbcee5035fb08ec6d4,frontier_multi_teacher,data/canonical/train-00001-of-00006.parquet#8278,quarantine_exact,quarantine_exact,212e8a396f468b59ca80cf8c7d17e08c9b1f5247ec67de749fa9fab5ec7e2012,5f6ada254dd594bbfb7d918ff126c5ec5e96767b4d497bd14b0bc3a737a6cc64,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:212e8a396f468b59ca80cf8c7d17e08c9b1f5247ec67de749fa9fab5ec7e2012,9eb7650343ccbdbd
84,4b79579f29ea3be0f96d066d8844b2e59e16aff6dda7058f42218dbb02623072,frontier_multi_teacher,data/canonical/train-00004-of-00006.parquet#3543,quarantine_exact,quarantine_exact,271503fda712ef9515b2f4cafb1565c6b97938d32a3c16b108b0ee945a0cf5e3,f9851f97a448221028dc0e3fa86c446e9338a9191576714a74601b3e064de521,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:271503fda712ef9515b2f4cafb1565c6b97938d32a3c16b108b0ee945a0cf5e3,a6881aa87fa9c8e6
85,10ef6f0e479f50d55cb4cd006adeb78dcef035eae65e3ffd316373003acac087,frontier_multi_teacher,data/canonical/train-00001-of-00006.parquet#727,quarantine_exact,quarantine_exact,e9507336297dd093dcb10b8b7b3e61f2e49551770491581c90071d8dd5365256,3711d16b24a835405ac1ed6d7f3d6075d1daa88d8a01cdf40f8191ace41abfa9,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:e9507336297dd093dcb10b8b7b3e61f2e49551770491581c90071d8dd5365256,a9e0a6fbf2675e11
86,1fabec608e7223e17b723224f84a576c07a5c8460fc8ffc800f4ff0b65d35145,frontier_multi_teacher,data/canonical/train-00003-of-00006.parquet#3091,quarantine_exact,quarantine_exact,d568120798a92fefb9263060a6033f21eacf55fcf4ed9f3f6badc1a724316e2c,0aac767b1d781f898bc9c46329f9358f46ad69b6c752cdda347466e73ffd3b3a,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:d568120798a92fefb9263060a6033f21eacf55fcf4ed9f3f6badc1a724316e2c,bf85379c624a8a15
87,d0e8b0077672f67e4bdc7a53cb6766ffd185055c93b9512adbc48778e7ee0006,frontier_multi_teacher,data/canonical/train-00000-of-00006.parquet#6907,quarantine_exact,quarantine_exact,25e8846ea522f2742cabe979fa69227ad88a3da8f2a0e4bd340312492dac2eb3,c21c982d90261fa65b1bba6f443520aa3fe79aa30196eaf8e15cb3f509b63f74,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:25e8846ea522f2742cabe979fa69227ad88a3da8f2a0e4bd340312492dac2eb3,cea6e3e8d3d478b1
88,b366c1e03f5d2ebadaa9610c16238cc68510bf58396c046a45ca72d92a46698d,frontier_multi_teacher,data/canonical/train-00000-of-00006.parquet#4794,quarantine_exact,quarantine_exact,d9f4838eb4abc755a6d4a2612a6099de6ddf25e8951982e602daaeb28f67997d,5811aec27f06d0e992221c6d45256b8e6a9984ec0f9e786b6dbadf99cc3e971c,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:d9f4838eb4abc755a6d4a2612a6099de6ddf25e8951982e602daaeb28f67997d,d1f566890394c9ca
89,526c946a6cc84a8fb36e69e37159b1488a0744bd2abc63f5ca2c8c9a2695a74a,frontier_multi_teacher,data/canonical/train-00004-of-00006.parquet#9481,quarantine_exact,quarantine_exact,57290ec844d01df5db9d6eab8e83d4d8af07cf6a1ec2d04636b763d678bf0a51,ff128f02efbc33d209c622a9fdef715aca73eaadcf4bf7ddbe954158cb472bcb,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:57290ec844d01df5db9d6eab8e83d4d8af07cf6a1ec2d04636b763d678bf0a51,f5159438d6153ee7
90,b8f06539cfef9fcc0b697d97bcd3eb47724a267b09f90db3ad542f4d7dd9a28b,frontier_multi_teacher,data/canonical/train-00004-of-00006.parquet#3129,quarantine_exact,quarantine_exact,6039fcc27909a21197cd2bf929ac9c7b9ade5e9724fb5987fc47d1e06d7ddfa6,bc2ed3d7de319e998c00256ab9e6752640b2c15ac66ae735519e1958d1ffd1e7,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:6039fcc27909a21197cd2bf929ac9c7b9ade5e9724fb5987fc47d1e06d7ddfa6,f7ab9bbdafef471b
91,f4696a4cd56f46e64c3ecf6802149a5f6ae37141538ab45b42aed759a3d8bc03,frontier_multi_teacher,data/canonical/train-00001-of-00006.parquet#3089,quarantine_exact,quarantine_exact,92903de24afe524fc78bfedd26e5c3626b364df8bafb3cdb6a3bcfe05a43cf2d,168bd91e312cd890cc95af5bf8bc3c865e1fc0a8ea2a3e8f8e94dc2156533b27,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:92903de24afe524fc78bfedd26e5c3626b364df8bafb3cdb6a3bcfe05a43cf2d,f83978594bec4d98
92,1c5f050e8c8839e927f1cf7af71d18553703488040f66fad0ab9071f6a097413,frontier_multi_teacher,data/canonical/train-00003-of-00006.parquet#2602,quarantine_exact,quarantine_exact,b148be9d6511a24a6e602b54701bf12ef01d9058bcb4432038936eaf324222b0,6dd5001e4ffc55a6d08d73086dd1322e0a7e96ab5b10d327cff4daf99d7c078d,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:b148be9d6511a24a6e602b54701bf12ef01d9058bcb4432038936eaf324222b0,fdc447b4af6d4ec7
93,b6b3ff6f51dc9e15fc32161ab0c182c204bd446b467ae98011fc3b501b343890,frontier_multi_teacher,data/canonical/train-00003-of-00006.parquet#7303,quarantine_exact,quarantine_exact,b3bea59fb22526858884e95d79272fcd76f069f2172ef7271eebe290f5ad38b1,eb245c893be5b152db1e65948e4ffa556caa6f4ca4420a8a0d782e9e90c6f8f6,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:b3bea59fb22526858884e95d79272fcd76f069f2172ef7271eebe290f5ad38b1,ffb799df306e9731
94,e8c755448476c291d2834b714ee66fad0b5eb9e37d6180675a3f7ed18e3bc18b,frontier_multi_teacher,data/canonical/validation-00000-of-00001.parquet#2354,quarantine_exact,quarantine_exact,bac67e4121dd5a2c0de175c074a4e2fc84d2d0ec456a1f7f1e1b0257fcb92db8,d7730fc389e6cb3887afd2b4b8c96c3c44290c10f903a5c18cdc764d81e71957,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/gpt-4-v1.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/gpt-4-v1.jsonl#3,frontier_multi_teacher|japanese_mt_bench|long_substring_ge_80|content:bac67e4121dd5a2c0de175c074a4e2fc84d2d0ec456a1f7f1e1b0257fcb92db8,a9227458ae0704f0
95,cccbc90c6a7cc0d69195ad5546dd06b5e1f5b43c196dc7b78173a756c20b8443,magpie_sft_v1,magpie-sft-v1.0.jsonl#54661,not_checked_missing_eval_source,quarantine_exact,1ae6ae07b965d9134777d97650c89064c377bf26bbf05b7ff4653911281ab9dd,446b57a3a9350830c7b9b4cc861f320fb785f0169c64b947c3457ee2f20cab1c,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_en/reference_answer/gpt-4-v0.jsonl#23,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_en/reference_answer/gpt-4-v0.jsonl#23,magpie_sft_v1|japanese_mt_bench|long_substring_ge_80|content:1ae6ae07b965d9134777d97650c89064c377bf26bbf05b7ff4653911281ab9dd,e53c786dff8d22aa
96,1724a7523f045c768e3af4ac80e3543f96695c4d7db5bc724b34bad61720fccf,magpie_sft_v1,magpie-sft-v1.0.jsonl#94162,not_checked_missing_eval_source,quarantine_exact,792f62b70042b9eeccceef6a28c72383383682ef4ba3b670a991eb0b214724e5,63e3db8e1cb60e06cf11ba0e35684d9502b598ad1d251e976d9b82f692f199fa,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/base-gpt4o-with-human-annotation-v0.jsonl#3,magpie_sft_v1|japanese_mt_bench|long_substring_ge_80|content:792f62b70042b9eeccceef6a28c72383383682ef4ba3b670a991eb0b214724e5,5f61395c8e7333c6
97,15b6f0dd9f924d525f4c06d26abed021bb2be9d066c0a3ff67c90f223914f4e8,magpie_sft_v1,magpie-sft-v1.0.jsonl#68634,not_checked_missing_eval_source,quarantine_exact,f5b481f38538b3e4df3788f29281883845d63330ffd2993b1a44e8425864846e,76d6e4e06372fd226890704053f52a383820bf0853b58f78bf2b5178dd451576,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/gpt-4-v1.jsonl#3,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_ja/reference_answer/gpt-4-v1.jsonl#3,magpie_sft_v1|japanese_mt_bench|long_substring_ge_80|content:f5b481f38538b3e4df3788f29281883845d63330ffd2993b1a44e8425864846e,de6b00a8d7ff2509
98,fceb45de42cb28f00fc51ebd69bdad41089337857d34925f3479ef02b41ebf04,nemotron_sft_multilingual_v2,ultra-v3_code_hi_translated_final.jsonl#11763,not_checked_missing_eval_source,quarantine_exact,1970aea2caa6b821c8e804ef005012151bb6937bfeb92f081942e7468ec66474,e17e248c9aab908c7d63e02acc4778437af320e8579e2156f3465e8d0118ef91,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_en/question/question-v0.jsonl#44,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_en/question/question-v0.jsonl#44,nemotron_sft_multilingual_v2|japanese_mt_bench|long_substring_ge_80|content:1970aea2caa6b821c8e804ef005012151bb6937bfeb92f081942e7468ec66474,55c70ef9fa4f28e4
99,2d90a75e57d665098e94229fdbf70252f17debef7ff3b977402c6d71ee8b0936,nemotron_sft_multilingual_v2,ultra-v3_code_ja_translated_final.jsonl#1261,not_checked_missing_eval_source,quarantine_exact,99ee71ff79056051963bc9a464004ff8cbb92aab7b003c05a56c6d9502119a13,1e64e3255f93ff6a71213d87af3db4bf92fb138122ffdef8c17c0a4387d4f6f2,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_en/question/question-v0.jsonl#44,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_en/question/question-v0.jsonl#44,nemotron_sft_multilingual_v2|japanese_mt_bench|long_substring_ge_80|content:99ee71ff79056051963bc9a464004ff8cbb92aab7b003c05a56c6d9502119a13,b9a5e50f871bbaf2
100,78ed4a50e302adead475f89fc85884fb64f2635782ae32d676a06bfdf9fc6861,nemotron_sft_multilingual_v2,ultra-v3_code_ja_translated_final.jsonl#19268,not_checked_missing_eval_source,quarantine_exact,ccb437457bb54d0dff2e1fad5308729c36c50bb215c553d8be75ccd1938d1cfe,10f1b0938146f9a7b8a3d2c8e6862e82c37739ec3d29a4c0b9216e03f27d0dc8,long_substring_ge_80,japanese_mt_bench,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_en/question/question-v0.jsonl#44,japanese_mt_bench:src/llm_jp_judge/data/mt_bench_en/question/question-v0.jsonl#44,nemotron_sft_multilingual_v2|japanese_mt_bench|long_substring_ge_80|content:ccb437457bb54d0dff2e1fad5308729c36c50bb215c553d8be75ccd1938d1cfe,c0d51e9327d8ea30
